PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
aspiração,1.0,664.0,15.06024,12.0,41414.0,2.89757,5.19754,0.1924,costa-e-silva
assim,2.0,664.0,30.12048,88.0,41414.0,21.24885,1.41751,0.70546,costa-e-silva
assume,1.0,664.0,15.06024,6.0,41414.0,1.44879,10.39508,0.0962,costa-e-silva
assumo,1.0,664.0,15.06024,8.0,41414.0,1.93171,7.79631,0.12827,costa-e-silva
ato,2.0,664.0,30.12048,18.0,41414.0,4.34636,6.93005,0.1443,costa-e-silva
através,1.0,664.0,15.06024,27.0,41414.0,6.51953,2.31002,0.4329,costa-e-silva
autêntico,1.0,664.0,15.06024,3.0,41414.0,0.72439,20.79016,0.0481,costa-e-silva
ação,1.0,664.0,15.06024,62.0,41414.0,14.97078,1.00598,0.99406,costa-e-silva
bem,2.0,664.0,30.12048,92.0,41414.0,22.21471,1.35588,0.73753,costa-e-silva
branco,2.0,664.0,30.12048,5.0,41414.0,1.20732,24.94819,0.04008,costa-e-silva
brasil,2.0,664.0,30.12048,278.0,41414.0,67.12706,0.44871,2.22862,costa-e-silva
brasileiro,4.0,664.0,60.24096,105.0,41414.0,25.35375,2.37602,0.42087,costa-e-silva
brasileiros,1.0,664.0,15.06024,126.0,41414.0,30.42449,0.495,2.02019,costa-e-silva
cabe-me,1.0,664.0,15.06024,2.0,41414.0,0.48293,31.18524,0.03207,costa-e-silva
cada,1.0,664.0,15.06024,96.0,41414.0,23.18057,0.64969,1.53919,costa-e-silva
