PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
criamos,2.0,2081.0,9.61076,2.0,39997.0,0.50004,19.22009,0.05203,lula-2
criar,2.0,2081.0,9.61076,27.0,39997.0,6.75051,1.42371,0.70239,lula-2
criativa,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
criatividade,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
criação,1.0,2081.0,4.80538,18.0,39997.0,4.50034,1.06778,0.93652,lula-2
crime,1.0,2081.0,4.80538,8.0,39997.0,2.00015,2.40251,0.41623,lula-2
criminalidade,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
crises,1.0,2081.0,4.80538,16.0,39997.0,4.0003,1.20126,0.83246,lula-2
crédito,4.0,2081.0,19.22153,18.0,39997.0,4.50034,4.27113,0.23413,lula-2
cuidar,1.0,2081.0,4.80538,7.0,39997.0,1.75013,2.74573,0.3642,lula-2
cuja,1.0,2081.0,4.80538,14.0,39997.0,3.50026,1.37286,0.7284,lula-2
cultura,2.0,2081.0,9.61076,27.0,39997.0,6.75051,1.42371,0.70239,lula-2
cumpre,1.0,2081.0,4.80538,14.0,39997.0,3.50026,1.37286,0.7284,lula-2
cumprir,1.0,2081.0,4.80538,8.0,39997.0,2.00015,2.40251,0.41623,lula-2
custo,1.0,2081.0,4.80538,6.0,39997.0,1.50011,3.20335,0.31217,lula-2
câmara,1.0,2081.0,4.80538,17.0,39997.0,4.25032,1.13059,0.88449,lula-2
dando,2.0,2081.0,9.61076,10.0,39997.0,2.50019,3.84402,0.26014,lula-2
daquelas,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
dar,4.0,2081.0,19.22153,37.0,39997.0,9.25069,2.07785,0.48127,lula-2
dará,1.0,2081.0,4.80538,3.0,39997.0,0.75006,6.4067,0.15609,lula-2
debate,3.0,2081.0,14.41615,4.0,39997.0,1.00008,14.41506,0.06937,lula-2
decidida,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
decisiva,2.0,2081.0,9.61076,4.0,39997.0,1.00008,9.61004,0.10406,lula-2
decisivo,1.0,2081.0,4.80538,7.0,39997.0,1.75013,2.74573,0.3642,lula-2
decisivos,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
decisões,1.0,2081.0,4.80538,11.0,39997.0,2.75021,1.74728,0.57232,lula-2
decorrência,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
defender,1.0,2081.0,4.80538,14.0,39997.0,3.50026,1.37286,0.7284,lula-2
defesa,1.0,2081.0,4.80538,49.0,39997.0,12.25092,0.39225,2.54942,lula-2
definidos,2.0,2081.0,9.61076,2.0,39997.0,0.50004,19.22009,0.05203,lula-2
deixe,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
demanda,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
democracia,3.0,2081.0,14.41615,64.0,39997.0,16.0012,0.90094,1.10995,lula-2
democraticamente,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
democratizar,1.0,2081.0,4.80538,5.0,39997.0,1.25009,3.84402,0.26014,lula-2
democrática,1.0,2081.0,4.80538,22.0,39997.0,5.50041,0.87364,1.14464,lula-2
democráticas,1.0,2081.0,4.80538,7.0,39997.0,1.75013,2.74573,0.3642,lula-2
democrático,3.0,2081.0,14.41615,19.0,39997.0,4.75036,3.03475,0.32952,lula-2
dentro,1.0,2081.0,4.80538,35.0,39997.0,8.75066,0.54915,1.82101,lula-2
deputado,1.0,2081.0,4.80538,7.0,39997.0,1.75013,2.74573,0.3642,lula-2
deputados,2.0,2081.0,9.61076,23.0,39997.0,5.75043,1.67131,0.59833,lula-2
derrotar,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
desafio,4.0,2081.0,19.22153,10.0,39997.0,2.50019,7.68803,0.13007,lula-2
desafios,1.0,2081.0,4.80538,17.0,39997.0,4.25032,1.13059,0.88449,lula-2
desafogo,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
descrédito,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
deseja,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
desejo,1.0,2081.0,4.80538,19.0,39997.0,4.75036,1.01158,0.98855,lula-2
desempenho,1.0,2081.0,4.80538,11.0,39997.0,2.75021,1.74728,0.57232,lula-2
desemprego,1.0,2081.0,4.80538,12.0,39997.0,3.00023,1.60167,0.62435,lula-2
desenvolvimento,9.0,2081.0,43.24844,114.0,39997.0,28.50214,1.51738,0.65903,lula-2
desesperança,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
desigualdade,3.0,2081.0,14.41615,7.0,39997.0,1.75013,8.23718,0.1214,lula-2
desigualdades,2.0,2081.0,9.61076,7.0,39997.0,1.75013,5.49145,0.1821,lula-2
despeito,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
desperdiçar,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
dessa,2.0,2081.0,9.61076,38.0,39997.0,9.50071,1.01158,0.98855,lula-2
desta,1.0,2081.0,4.80538,33.0,39997.0,8.25062,0.58243,1.71695,lula-2
deste,1.0,2081.0,4.80538,35.0,39997.0,8.75066,0.54915,1.82101,lula-2
destes,3.0,2081.0,14.41615,6.0,39997.0,1.50011,9.61004,0.10406,lula-2
destino,1.0,2081.0,4.80538,14.0,39997.0,3.50026,1.37286,0.7284,lula-2
determinação,1.0,2081.0,4.80538,14.0,39997.0,3.50026,1.37286,0.7284,lula-2
deu,7.0,2081.0,33.63767,5.0,39997.0,1.25009,26.90812,0.03716,lula-2
deus,7.0,2081.0,33.63767,31.0,39997.0,7.75058,4.34002,0.23041,lula-2
deve,3.0,2081.0,14.41615,61.0,39997.0,15.25114,0.94525,1.05792,lula-2
devem,1.0,2081.0,4.80538,32.0,39997.0,8.0006,0.60063,1.66492,lula-2
devemos,1.0,2081.0,4.80538,22.0,39997.0,5.50041,0.87364,1.14464,lula-2
devido,1.0,2081.0,4.80538,4.0,39997.0,1.00008,4.80502,0.20812,lula-2
dez,3.0,2081.0,14.41615,1.0,39997.0,0.25002,57.66026,0.01734,lula-2
dia,2.0,2081.0,9.61076,27.0,39997.0,6.75051,1.42371,0.70239,lula-2
diferente,10.0,2081.0,48.05382,4.0,39997.0,1.00008,48.05022,0.02081,lula-2
diferentes,1.0,2081.0,4.80538,4.0,39997.0,1.00008,4.80502,0.20812,lula-2
diferenças,1.0,2081.0,4.80538,2.0,39997.0,0.50004,9.61004,0.10406,lula-2
dificuldades,3.0,2081.0,14.41615,21.0,39997.0,5.25039,2.74573,0.3642,lula-2
difícil,3.0,2081.0,14.41615,19.0,39997.0,4.75036,3.03475,0.32952,lula-2
dignidade,1.0,2081.0,4.80538,17.0,39997.0,4.25032,1.13059,0.88449,lula-2
digo,1.0,2081.0,4.80538,4.0,39997.0,1.00008,4.80502,0.20812,lula-2
diminuindo,1.0,2081.0,4.80538,1.0,39997.0,0.25002,19.22009,0.05203,lula-2
