PALAVRA,SOMA_PALAVRA_ESTE,SOMA_TOTAL_ESTE,RATIO_PALAVRA_ESTE,SOMA_PALAVRA_OUTROS,SOMA_TOTAL_OUTROS,RATIO_PALAVRA_OUTROS,VEZES_MAIS_PROVAVEL_ESTE,VEZES_MAIS_PROVAVEL_OUTROS,PRESIDENTE
honra-me,1.0,342.0,29.23977,1.0,41736.0,0.2396,122.03509,0.00819,janio-quadros
hora,1.0,342.0,29.23977,25.0,41736.0,5.99003,4.8814,0.20486,janio-quadros
humana,1.0,342.0,29.23977,8.0,41736.0,1.91681,15.25439,0.06555,janio-quadros
idéias,1.0,342.0,29.23977,11.0,41736.0,2.63561,11.0941,0.09014,janio-quadros
implantação,1.0,342.0,29.23977,6.0,41736.0,1.43761,20.33918,0.04917,janio-quadros
impor,1.0,342.0,29.23977,6.0,41736.0,1.43761,20.33918,0.04917,janio-quadros
império,1.0,342.0,29.23977,6.0,41736.0,1.43761,20.33918,0.04917,janio-quadros
individuais,1.0,342.0,29.23977,4.0,41736.0,0.95841,30.50877,0.03278,janio-quadros
instituição,2.0,342.0,58.47953,4.0,41736.0,0.95841,61.01754,0.01639,janio-quadros
interesses,3.0,342.0,87.7193,71.0,41736.0,17.01169,5.15641,0.19393,janio-quadros
isenção,1.0,342.0,29.23977,5.0,41736.0,1.19801,24.40702,0.04097,janio-quadros
jornada,1.0,342.0,29.23977,6.0,41736.0,1.43761,20.33918,0.04917,janio-quadros
